基金名称,基金代码,基金规模,近1月,近3月,近6月,近1年,近3年,成立来,基金经理,任职时间,任期收益,总任职时间
长信多利混合,519959,4.64亿元（2019-12-31）,5.45%,7.89%,7.91%,31.87%,66.47%,57.98%,黄韵,213天,18.52%,5年又143天
国联安新精选混合,000417,1.15亿元（2019-12-31）,6.98%,22.14%,26.37%,35.78%,18.05%,54.31%,魏东,1年又241天,24.14%,15年又171天
德邦民裕进取量化混合C,005948,0.30亿元（2019-12-31）,6.94%,9.29%,8.84%,13.50%,--,17.73%,王本昌,1年又259天,17.73%,6年又17天
长盛量化多策略灵活配置混合,003658,0.67亿元（2019-12-31）,3.97%,3.50%,0.45%,11.17%,12.50%,12.50%,冯雨生,355天,8.17%,8年又242天
银河睿达灵活配置混合A,005386,0.52亿元（2019-12-31）,2.35%,0.83%,1.49%,-2.29%,--,28.24%,蒋磊/韩晶,2年又30天,28.24%,3年又194天/10年又55天
东兴核心成长混合A,006749,0.13亿元（2019-12-31）,3.49%,1.23%,4.24%,-11.84%,--,-11.66%,李晨辉,190天,6.38%,3年又268天
富国研究优选沪港深混合,001827,0.87亿元（2019-12-31）,5.25%,10.76%,13.18%,21.41%,35.65%,50.30%,刘莉莉/汪孟海,323天,6.67%,1年又240天/4年又151天
银河睿达灵活配置混合C,005387,1.03亿元（2019-12-31）,2.34%,0.80%,1.48%,-2.34%,--,28.20%,蒋磊/韩晶,2年又30天,28.20%,3年又194天/10年又55天
博时鑫源混合C,003120,0.18亿元（2019-12-31）,7.40%,12.67%,11.91%,22.97%,73.01%,65.40%,过钧/王曦,3年又183天,73.38%,15年又204天/4年又183天
汇安多因子混合A,006648,2.24亿元（2019-12-31）,9.04%,16.18%,21.82%,--,--,42.64%,陈欣/戴杰,312天,42.64%,1年又352天/3年又50天
恒越研究精选混合A/B,006049,0.13亿元（2019-12-31）,3.17%,11.13%,12.32%,9.54%,--,19.86%,李静,1年又247天,19.86%,1年又247天
汇安多因子混合C,006649,2.01亿元（2019-12-31）,9.00%,16.03%,21.46%,--,--,41.78%,陈欣/戴杰,312天,41.78%,1年又352天/3年又50天
德邦民裕进取量化混合A,005947,1.06亿元（2019-12-31）,6.97%,9.40%,9.14%,14.26%,--,19.01%,王本昌,1年又259天,19.01%,6年又17天
华商红利优选混合,000279,2.59亿元（2019-12-31）,8.02%,11.04%,12.93%,23.92%,19.92%,164.72%,王东旋/邓默,360天,25.29%,4年又181天/4年又181天
红塔红土盛隆灵活配置A,002717,1.97亿元（2019-12-31）,5.56%,9.28%,12.14%,19.66%,32.62%,34.87%,梁钧/赵耀,1年又160天,30.27%,5年又80天/4年又307天
恒越研究精选混合C,007192,0.00亿元（2019-12-31）,3.15%,10.95%,12.01%,--,--,4.37%,李静,332天,4.37%,1年又247天
创金合信量化核心混合A,004359,0.74亿元（2019-12-31）,5.32%,6.27%,7.25%,15.65%,--,31.51%,王林峰/董梁,200天,12.33%,200天/2年又203天
北信瑞丰新成长,001866,1.64亿元（2019-12-31）,8.30%,19.98%,19.86%,26.96%,20.92%,24.79%,黄祥斌/于军华,2年又182天,16.41%,5年又67天/5年又75天
富安达新动力混合,001659,0.46亿元（2019-12-31）,4.35%,14.93%,18.57%,25.92%,55.47%,63.17%,朱义/毛矛,1年又98天,47.80%,1年又329天/4年又301天
华夏回报二号混合,002021,54.75亿元（2019-12-31）,4.28%,3.41%,2.51%,15.77%,40.67%,566.85%,林青泽/蔡向阳,205天,7.04%,205天/5年又285天
国富估值优势混合,006039,0.47亿元（2019-12-31）,7.00%,17.53%,19.43%,30.02%,--,49.02%,徐成,1年又198天,49.02%,4年又75天
同泰慧择混合C,008051,1.77亿元（2019-11-20）,0.48%,-3.34%,--,--,--,-3.30%,沈莉,108天,-3.30%,108天
南方益和混合,002293,1.60亿元（2019-12-31）,4.54%,11.54%,17.66%,37.63%,44.29%,49.34%,黄春逢,166天,17.85%,4年又69天
博时新起点混合C,001425,0.33亿元（2019-12-31）,8.45%,14.24%,13.65%,19.50%,76.61%,81.29%,过钧,3年又142天,80.68%,15年又204天
新华钻石品质企业混合,519093,2.01亿元（2019-12-31）,7.27%,17.23%,20.59%,31.12%,32.22%,152.40%,蔡春红,1年又8天,38.38%,4年又230天
同泰慧择混合A,008050,0.32亿元（2019-11-20）,0.52%,-3.23%,--,--,--,-3.18%,沈莉,108天,-3.18%,108天
前海开源沪港深聚瑞混合,007151,0.65亿元（2019-12-31）,-1.40%,7.40%,12.60%,--,--,17.05%,刘小明/曲扬,93天,8.76%,93天/6年又114天
东方岳灵活配置混合,002545,2.74亿元（2019-12-31）,7.97%,14.07%,12.52%,25.91%,42.17%,39.77%,盛泽,1年又65天,60.05%,1年又207天
银河量化稳进混合,005126,0.52亿元（2019-12-31）,5.82%,7.77%,8.67%,20.48%,--,15.57%,楼华锋,2年又97天,15.57%,4年又62天
创金合信量化核心混合C,004360,0.34亿元（2019-12-31）,5.25%,6.04%,6.83%,14.72%,--,27.92%,王林峰/董梁,200天,11.84%,200天/2年又203天
交银股息优化混合,004868,3.27亿元（2019-12-31）,6.97%,5.84%,6.71%,28.98%,--,39.07%,韩威俊,2年又195天,39.07%,4年又48天
天弘永定价值成长混合,420003,7.21亿元（2019-12-31）,6.16%,13.55%,15.71%,12.25%,15.17%,200.89%,于洋/田俊维,196天,17.65%,203天/4年又277天
泰达改革动力混合A,001017,3.80亿元（2019-12-31）,6.76%,8.30%,7.90%,18.23%,16.94%,68.70%,刘欣,5年又24天,68.70%,7年又207天
汇丰晋信新动力混合,000965,2.38亿元（2019-12-31）,5.60%,23.11%,31.57%,46.79%,41.39%,22.29%,陈平,3年又200天,38.27%,4年又227天
东兴核心成长混合C,006755,0.89亿元（2019-12-31）,3.44%,0.80%,3.38%,-13.14%,--,-13.11%,李晨辉,190天,5.49%,3年又268天
博时新起点混合A,001424,3.36亿元（2019-12-31）,8.45%,14.27%,13.71%,19.62%,74.79%,81.41%,过钧,3年又142天,78.99%,15年又204天
红塔红土盛隆灵活配置C,002718,0.25亿元（2019-12-31）,5.53%,9.19%,11.98%,19.61%,32.61%,34.60%,梁钧/赵耀,1年又160天,30.04%,5年又80天/4年又307天
诺安恒鑫混合,006429,7.77亿元（2019-12-31）,3.82%,6.16%,6.28%,--,--,8.72%,韩冬燕,312天,8.72%,4年又124天
鹏华价值驱动混合,008132,41.23亿元（2019-12-03）,7.04%,7.61%,--,--,--,7.72%,梁浩,95天,7.72%,8年又239天
益民核心增长混合,560006,0.06亿元（2019-12-31）,7.40%,9.05%,6.69%,18.51%,20.36%,62.60%,牛永涛,61天,6.48%,65天
嘉实领先成长混合,070022,9.46亿元（2019-12-31）,0.94%,12.88%,9.97%,15.68%,15.56%,163.35%,邵秋涛,8年又283天,163.35%,9年又105天
泰达改革动力混合C,003550,0.01亿元（2019-12-31）,6.72%,8.22%,12.29%,23.30%,25.25%,28.73%,刘欣,3年又27天,28.73%,7年又207天
泰达宏利市值优选混合,162209,11.76亿元（2019-12-31）,3.33%,12.83%,12.29%,34.27%,38.66%,5.87%,庄腾飞,78天,11.11%,4年又299天
鹏华精选回报三年定开混合,160645,2.64亿元（2019-12-31）,7.55%,6.81%,9.11%,--,--,15.97%,王宗合,256天,15.97%,9年又72天
大成创新成长混合(LOF),160910,22.13亿元（2019-12-31）,2.09%,4.14%,5.18%,15.00%,39.03%,35.80%,刘旭,2年又177天,21.01%,4年又223天
广发安盈混合C,002119,0.00亿元（2019-12-31）,4.73%,4.36%,2.80%,8.20%,16.70%,17.40%,任爽,3年又89天,17.40%,7年又87天
交银新生活力灵活配置混合,519772,73.49亿元（2019-12-31）,6.60%,22.57%,31.66%,51.13%,130.87%,134.10%,杨浩,3年又117天,134.10%,4年又206天
嘉实稳健混合,070003,30.47亿元（2019-12-31）,3.65%,8.45%,8.96%,17.76%,28.36%,435.65%,张淼,219天,12.73%,5年又20天
农银汇理国企改革混合,002189,1.60亿元（2019-12-31）,7.66%,19.30%,23.66%,40.11%,78.12%,89.64%,张峰,3年又278天,89.64%,4年又173天
天治中国制造2025,350005,0.33亿元（2019-12-31）,12.37%,21.86%,22.88%,28.92%,70.38%,170.88%,胡耀文,4年又270天,-9.06%,4年又279天
华商领先企业混合,630001,19.92亿元（2019-12-31）,7.29%,15.19%,15.86%,21.78%,-2.11%,133.81%,李双全,197天,21.47%,4年又335天
民生加银量化中国混合,002449,1.29亿元（2019-12-31）,3.71%,3.71%,6.02%,3.59%,-9.26%,-4.90%,蔡晓,3年又293天,-4.90%,4年又64天
融通逆向策略灵活配置混合,005067,1.15亿元（2019-12-31）,5.61%,15.67%,13.68%,22.60%,--,22.27%,刘安坤,98天,17.93%,295天
浦银安盛睿智精选混合C,519173,0.34亿元（2019-12-31）,4.96%,12.12%,13.13%,25.15%,16.73%,24.90%,杨岳斌,2年又38天,13.55%,7年又237天
国泰江源优势精选混合,005730,11.84亿元（2019-12-31）,9.31%,21.59%,24.52%,50.80%,--,18.38%,郑有为/徐治彪,267天,50.08%,267天/4年又75天
中邮稳健添利灵活配置混合,001226,5.10亿元（2019-12-31）,2.81%,3.31%,4.57%,10.52%,18.21%,37.71%,王喆,324天,7.25%,1年又112天
银华瑞泰灵活配置混合,005481,9.65亿元（2019-12-31）,1.93%,12.32%,8.93%,36.08%,--,36.67%,唐能/周书,1年又71天,74.68%,4年又288天/1年又329天
平安量化精选混合C,005487,0.40亿元（2019-12-31）,5.63%,6.37%,7.07%,9.61%,--,6.67%,吕振山,127天,6.47%,148天
太平改革红利精选混合,005270,1.42亿元（2019-12-31）,12.03%,32.24%,33.84%,44.63%,--,24.82%,梁鹏,2年又97天,24.82%,2年又97天
九泰盈华量化混合(LOF)C,168107,1.49亿元（2019-12-31）,9.48%,14.00%,13.32%,12.65%,6.69%,7.16%,张鹏程,1年又122天,23.17%,2年又112天
招商丰盛稳定增长混合C,002417,0.26亿元（2019-12-31）,2.30%,16.40%,21.42%,29.56%,29.88%,34.56%,王奇玮,259天,39.24%,3年又67天
诺德新享灵活配置混合,004987,0.39亿元（2019-12-31）,3.56%,2.20%,5.76%,16.15%,--,23.06%,刘先政,270天,16.27%,2年又37天
交银品质升级混合,005004,7.77亿元（2019-12-31）,6.80%,5.16%,4.12%,15.18%,--,7.69%,韩威俊,2年又28天,7.69%,4年又48天
交银趋势混合,519702,3.32亿元（2019-12-31）,7.09%,5.14%,5.08%,24.80%,39.55%,143.44%,韩威俊,2年又268天,40.84%,4年又48天
华夏回报混合A,002001,124.07亿元（2019-12-31）,4.51%,3.58%,2.63%,16.09%,40.31%,1197.48%,林青泽/蔡向阳,205天,7.26%,205天/5年又285天
广发核心精选混合,270008,9.00亿元（2019-12-31）,10.68%,12.47%,11.53%,15.43%,6.75%,281.42%,程琨,26天,8.41%,7年又32天
华宝消费升级混合,007308,0.59亿元（2019-12-31）,6.46%,8.78%,7.94%,--,--,17.75%,汤慧/光磊,184天,8.37%,184天/4年又334天
招商丰盛稳定增长混合A,000530,0.57亿元（2019-12-31）,2.37%,16.52%,21.75%,30.27%,31.77%,60.10%,王奇玮,259天,39.70%,3年又67天
平安量化精选混合A,005486,0.48亿元（2019-12-31）,5.70%,6.73%,7.68%,10.69%,--,8.70%,吕振山,127天,6.96%,148天
九泰盈华量化混合(LOF)A,168106,0.08亿元（2019-12-31）,9.52%,14.14%,13.59%,13.21%,8.37%,8.96%,张鹏程,1年又122天,24.07%,2年又112天
信诚新机遇混合(LOF),165512,8.94亿元（2019-12-31）,7.97%,11.95%,11.45%,22.28%,44.05%,212.17%,吴昊,3年又23天,45.40%,4年又111天
农银行业领先混合,000127,18.30亿元（2019-12-31）,7.09%,17.63%,20.96%,36.37%,68.22%,212.59%,张峰,4年又0天,113.18%,4年又173天
富国研究精选灵活配置混合,000880,7.89亿元（2019-12-31）,5.39%,11.55%,11.40%,17.69%,20.71%,60.30%,刘莉莉/汪孟海,323天,5.53%,1年又240天/4年又151天
信达澳银新目标混合,003456,1.77亿元（2019-12-31）,6.99%,12.34%,14.50%,34.71%,58.33%,60.07%,杨超/邹运/孔学峰,135天,16.38%,135天/292天/8年又162天
人保转型新动力混合C,005954,0.01亿元（2019-12-31）,9.23%,15.87%,17.88%,20.66%,--,17.49%,张丽华/李道滢,1年又143天,28.07%,1年又211天/5年又282天
华夏磐晟混合(LOF),160324,1.03亿元（2019-12-31）,11.67%,22.18%,20.82%,34.12%,--,30.70%,董阳阳,1年又227天,40.93%,6年又363天
华夏新锦绣混合A,002833,2.18亿元（2019-12-31）,6.17%,6.89%,6.23%,17.56%,20.62%,20.97%,李俊,1年又36天,38.52%,2年又87天
国联安智能制造混合,006863,0.90亿元（2019-12-31）,7.64%,11.70%,12.72%,--,--,23.42%,刘斌,317天,23.42%,6年又89天
长盛成长价值混合,080001,2.95亿元（2019-12-31）,7.97%,17.95%,19.47%,27.72%,35.16%,906.06%,冯雨生,4年又264天,10.13%,8年又242天
国泰金鹿混合,020018,2.23亿元（2019-12-31）,3.58%,7.03%,8.18%,19.92%,44.27%,116.30%,李海,2年又182天,45.57%,3年又273天
易方达新收益混合C,001217,1.28亿元（2019-12-31）,6.27%,12.97%,15.62%,38.42%,93.14%,116.90%,张清华,1年又59天,70.12%,6年又76天
银华心怡灵活配置混合,005794,11.33亿元（2019-12-31）,11.81%,11.35%,17.32%,38.23%,--,73.29%,张萍/李晓星,169天,17.41%,1年又122天/4年又245天
国寿安保华兴灵活配置混合,005683,2.21亿元（2019-12-31）,6.64%,14.14%,20.64%,31.53%,--,41.08%,李捷/张琦,1年又314天,41.08%,3年又327天/9年又128天
华夏新兴消费混合A,005888,1.41亿元（2019-12-31）,4.53%,11.24%,20.14%,33.99%,--,60.30%,黄文倩/孙轶佳,1年又121天,60.30%,4年又34天/4年又110天
农银策略精选混合,660010,17.85亿元（2019-12-31）,7.14%,18.52%,21.41%,36.67%,77.20%,54.57%,张峰,4年又0天,133.00%,4年又173天
浦银安盛睿智精选混合A,519172,0.41亿元（2019-12-31）,4.95%,12.33%,13.61%,26.24%,19.59%,29.40%,杨岳斌,2年又38天,15.43%,7年又237天
中欧价值发现混合C,004232,2.25亿元（2019-12-31）,10.70%,14.35%,11.22%,10.62%,29.49%,36.61%,蓝小康/曹名长,2年又301天,32.38%,2年又301天/13年又78天
中欧价值发现混合E,001882,0.50亿元（2019-12-31）,10.77%,14.57%,11.70%,11.66%,32.28%,74.86%,蓝小康/曹名长,2年又301天,35.08%,2年又301天/13年又78天
新华积极价值灵活配置混合,001681,0.61亿元（2019-12-31）,3.86%,7.84%,9.86%,28.91%,32.89%,29.30%,王永明,135天,11.18%,3年又19天
人保转型新动力混合A,005953,1.15亿元（2019-12-31）,9.28%,16.00%,18.08%,21.17%,--,18.47%,张丽华/李道滢,1年又143天,28.87%,1年又211天/5年又282天
华夏新兴消费混合C,005889,0.34亿元（2019-12-31）,4.47%,11.10%,19.84%,33.31%,--,59.23%,黄文倩/孙轶佳,1年又121天,59.23%,4年又34天/4年又110天
中欧价值发现混合A,166005,27.11亿元（2019-12-31）,10.77%,14.57%,11.72%,11.64%,31.84%,211.24%,蓝小康/曹名长,2年又301天,34.73%,2年又301天/13年又78天
国融融信消费严选混合A,007381,2.04亿元（2019-12-31）,6.37%,6.90%,7.58%,--,--,12.13%,田宏伟,262天,12.13%,1年又274天
博时鑫源混合A,003119,3.45亿元（2019-12-31）,7.38%,12.64%,11.95%,23.00%,73.43%,65.80%,过钧/王曦,3年又183天,65.80%,15年又204天/4年又183天
景顺长城智能生活混合,005914,0.78亿元（2019-12-31）,3.41%,19.84%,29.62%,46.59%,--,47.23%,詹成,1年又36天,47.23%,4年又70天
添富红利增长混合A,006259,29.28亿元（2019-12-31）,5.52%,7.71%,12.07%,--,--,18.22%,劳杰男/黄耀锋,316天,18.22%,4年又242天/316天
申万菱信价值优先混合,004769,1.99亿元（2019-12-31）,4.85%,6.55%,7.87%,24.55%,--,18.53%,刘敦/袁英杰,324天,14.63%,2年又149天/5年又38天
添富红利增长混合C,006260,3.24亿元（2019-12-31）,5.45%,7.50%,11.56%,--,--,17.27%,劳杰男/黄耀锋,316天,17.27%,4年又242天/316天
国融融信消费严选混合C,007382,0.38亿元（2019-12-31）,6.35%,6.83%,7.23%,--,--,11.71%,田宏伟,262天,11.71%,1年又274天
中海优势精选灵活配置混合,393001,0.89亿元（2019-12-31）,3.33%,1.95%,3.89%,3.89%,-4.01%,22.26%,彭海平,315天,4.27%,7年又60天
博道志远混合A,007825,1.93亿元（2019-12-31）,5.99%,20.79%,--,--,--,23.08%,袁争光,172天,23.08%,5年又258天
国寿安保核心产业混合,002376,10.43亿元（2019-12-31）,1.41%,0.00%,3.70%,19.31%,16.31%,25.15%,张标/李丹,192天,5.61%,1年又338天/4年又34天
国寿安保强国智造混合,003131,5.41亿元（2019-12-31）,6.54%,12.21%,15.50%,22.71%,18.10%,23.52%,李捷,2年又121天,11.42%,3年又327天
博道志远混合C,007826,2.09亿元（2019-12-31）,5.95%,20.63%,--,--,--,22.79%,袁争光,172天,22.79%,5年又258天
中泰星元灵活配置混合,006567,3.35亿元（2019-12-31）,6.58%,10.26%,12.66%,14.80%,--,27.70%,姜诚,1年又93天,27.70%,2年又336天
易方达新收益混合A,001216,2.11亿元（2019-12-31）,6.28%,13.05%,15.71%,39.08%,95.16%,121.70%,张清华,1年又59天,71.20%,6年又76天
广发大盘成长混合,270007,38.61亿元（2019-12-31）,6.27%,2.97%,3.80%,32.97%,33.03%,44.15%,苗宇,26天,5.75%,5年又25天
长盛动态精选混合,510081,3.05亿元（2019-12-31）,13.29%,18.11%,20.58%,29.98%,20.87%,550.25%,乔培涛,2年又125天,14.07%,3年又196天
富国大盘价值量化混合,006022,4.69亿元（2019-12-31）,7.07%,7.35%,5.80%,15.96%,--,40.35%,方旻/徐幼华,1年又232天,40.35%,5年又110天/8年又301天
华泰柏瑞量化阿尔法A,005055,15.13亿元（2019-12-31）,9.45%,12.58%,9.33%,11.16%,--,9.55%,盛豪/田汉卿,2年又163天,9.55%,4年又147天/6年又219天
华宝第三产业混合,004481,1.72亿元（2019-12-31）,5.22%,4.78%,6.11%,5.63%,--,-5.95%,陈建华/季鹏,2年又285天,-5.93%,7年又77天/6年又194天
万家新机遇龙头企业混合,005821,0.49亿元（2019-12-31）,6.30%,16.71%,19.10%,21.73%,--,36.35%,高源/郭成东,1年又287天,36.35%,4年又122天/1年又287天
浙商汇金转型成长,000935,1.35亿元（2019-12-31）,6.15%,14.08%,19.03%,32.57%,26.12%,0.32%,周涛/马斌博,318天,32.39%,1年又51天/2年又71天
华泰柏瑞量化阿尔法C,006532,0.01亿元（2019-12-31）,9.43%,12.60%,9.33%,11.22%,--,35.55%,盛豪/田汉卿,1年又143天,35.55%,4年又147天/6年又219天
工银稳健成长混合A,481004,10.52亿元（2019-12-31）,6.52%,11.07%,14.82%,31.03%,2.11%,85.52%,杜洋,1年又317天,24.39%,5年又21天
富国低碳环保混合,100056,42.88亿元（2019-12-31）,5.80%,2.84%,5.00%,10.87%,8.05%,149.80%,魏伟,5年又223天,131.30%,7年又298天
嘉实瑞虹三年定期混合,501088,27.36亿元（2020-03-02）,2.87%,10.15%,12.34%,--,--,12.32%,洪流,185天,12.32%,4年又293天
广发稳安灵活配置C,008604,0.00亿元（2019-12-31）,6.60%,--,--,--,--,6.64%,程琨,60天,4.43%,7年又32天
恒越核心精选混合C,007193,0.00亿元（2019-12-31）,3.32%,10.13%,10.79%,--,--,3.67%,李静,296天,13.22%,1年又247天
国投瑞银创新动力混合,121005,10.73亿元（2019-12-31）,13.54%,22.21%,26.90%,38.47%,43.95%,410.97%,孙文龙,1年又349天,42.80%,5年又45天
惠升惠新混合A,008061,2.00亿元（2020-02-19）,--,--,--,--,--,3.95%,孙庆,17天,3.95%,130天
恒越核心精选混合A,006299,0.49亿元（2019-12-31）,3.33%,10.17%,10.97%,7.85%,--,15.82%,李静,296天,13.35%,1年又247天
惠升惠新混合C,008062,0.00亿元（2020-02-19）,--,--,--,--,--,3.94%,孙庆,17天,3.94%,130天
华润元大量化优选混合C,007827,0.00亿元（2019-12-31）,3.00%,2.37%,7.31%,--,--,8.07%,李武群,12天,0.81%,3年又322天
富荣价值精选混合C,006110,0.09亿元（2019-12-31）,8.56%,16.98%,12.65%,19.58%,--,6.71%,邓宇翔,1年又102天,29.14%,1年又343天
富荣价值精选混合A,006109,0.17亿元（2019-12-31）,8.58%,17.07%,12.85%,20.87%,--,118.21%,邓宇翔,1年又102天,163.86%,1年又343天
华润元大量化优选混合A,000646,1.31亿元（2019-12-31）,3.07%,2.58%,7.71%,17.42%,-1.20%,28.93%,李武群,12天,0.84%,3年又322天
东方量化多策略混合,006785,0.42亿元（2019-12-31）,8.23%,9.03%,6.66%,5.34%,--,5.49%,盛泽,1年又14天,5.49%,1年又207天
长盛量化红利混合,080005,2.05亿元（2019-12-31）,8.33%,9.37%,8.89%,11.18%,30.92%,179.30%,冯雨生,285天,18.18%,8年又242天
万家潜力价值灵活配置混合A,005400,1.93亿元（2019-12-31）,10.19%,24.79%,30.50%,48.96%,--,65.49%,高源,170天,29.08%,4年又122天
先锋聚利混合A,004833,0.09亿元（2019-12-31）,9.00%,7.84%,10.33%,7.85%,--,3.94%,王颢,50天,4.48%,3年又106天
中科沃土沃鑫成长混合,003125,1.08亿元（2019-12-31）,5.74%,9.09%,8.62%,9.51%,-0.15%,1.64%,徐伟,60天,3.11%,211天
富国沪港深业绩驱动混合型,005847,1.96亿元（2019-12-31）,3.78%,14.36%,19.13%,30.31%,--,36.62%,宁君,114天,15.28%,1年又184天
银河量化价值混合,005053,1.22亿元（2019-12-31）,5.81%,9.29%,10.18%,22.54%,--,15.35%,楼华锋,2年又146天,15.35%,4年又62天
万家潜力价值灵活配置混合C,005401,0.61亿元（2019-12-31）,10.14%,24.64%,30.18%,48.16%,--,63.33%,高源,170天,28.78%,4年又122天
广发稳安灵活配置A,002295,3.45亿元（2019-12-31）,6.63%,8.00%,8.09%,14.15%,22.12%,24.20%,程琨,60天,4.50%,7年又32天
嘉实成长增强混合,001759,5.24亿元（2019-12-31）,0.50%,12.72%,10.13%,16.68%,17.95%,19.60%,邵秋涛,3年又118天,19.60%,9年又105天
诺德优选30混合,570007,0.43亿元（2019-12-31）,6.05%,10.97%,5.85%,12.42%,24.07%,62.90%,杨霞辉,2年又337天,23.04%,2年又337天
广发行业领先混合A,270025,14.27亿元（2019-12-31）,10.81%,10.07%,8.82%,19.34%,6.88%,95.73%,程琨,26天,8.29%,7年又32天
恒生沪港深新兴产业精选混合,004332,0.37亿元（2019-12-31）,2.55%,8.35%,8.28%,16.40%,--,13.75%,石琳,163天,10.56%,341天
先锋聚利混合C,004834,0.96亿元（2019-12-31）,8.95%,7.75%,10.11%,6.71%,--,2.41%,王颢,50天,4.41%,3年又106天
