基金名称,基金代码,基金规模,近1月,近3月,近6月,近1年,近3年,成立来,基金经理,任职时间,任期收益,总任职时间
工银添福债券A,000184,0.90亿元（2019-12-31）,2.83%,6.33%,5.68%,2.16%,4.46%,71.63%,张洋/李昱,1年又192天,4.59%,4年又204天/2年又44天
华富强化回报债券(LOF),164105,6.38亿元（2019-12-31）,1.60%,4.43%,4.80%,8.38%,20.23%,105.50%,尹培俊,5年又357天,88.90%,6年又3天
融通收益增强债券A,004025,10.15亿元（2019-12-31）,1.48%,3.65%,3.76%,6.32%,--,21.51%,张一格,2年又190天,21.51%,6年又293天
泰达宏利集利债券C,162299,0.40亿元（2019-12-31）,1.54%,2.60%,2.98%,5.38%,11.12%,89.79%,李祥源/傅浩/刘洋,110天,3.08%,143天/3年又2天/1年又210天
兴全恒益债券A,004952,11.86亿元（2019-12-31）,4.29%,8.96%,7.15%,11.73%,--,20.56%,张睿/申庆,2年又169天,20.56%,7年又316天/9年又128天
民生增强收益债券A,690002,9.71亿元（2019-12-31）,2.03%,4.43%,5.09%,10.01%,11.00%,137.82%,邱世磊,123天,3.67%,4年又39天
兴全恒益债券C,004953,0.88亿元（2019-12-31）,4.25%,8.85%,6.93%,11.28%,--,19.35%,张睿/申庆,2年又169天,19.35%,7年又316天/9年又128天
景顺长城景颐双利债券A,000385,14.40亿元（2019-12-31）,1.09%,3.72%,3.59%,6.67%,16.89%,64.70%,万梦/毛从容,126天,4.24%,4年又248天/14年又283天
鹏扬泓利债券C,006060,11.32亿元（2019-12-31）,1.33%,2.93%,2.89%,6.75%,--,10.09%,焦翠/杨爱斌,1年又63天,9.21%,1年又357天/2年又279天
华宝增强收益债券B,240013,0.10亿元（2019-12-31）,0.90%,2.87%,3.05%,6.27%,11.82%,59.52%,詹杰/李栋梁,1年又191天,10.79%,1年又191天/8年又255天
民生增强收益债券C,690202,6.21亿元（2019-12-31）,1.98%,4.26%,4.86%,9.75%,10.30%,129.25%,邱世磊,123天,3.56%,4年又39天
鹏扬泓利债券A,006059,37.84亿元（2019-12-31）,1.36%,3.03%,3.09%,7.15%,--,10.60%,焦翠/杨爱斌,1年又63天,9.69%,1年又357天/2年又279天
华宝增强收益债券A,240012,0.99亿元（2019-12-31）,0.93%,2.97%,3.25%,6.69%,13.17%,66.62%,詹杰/李栋梁,1年又191天,11.47%,1年又191天/8年又255天
景顺长城景颐双利债券C,000386,0.10亿元（2019-12-31）,1.05%,3.59%,3.33%,6.20%,15.43%,60.57%,万梦/毛从容,126天,4.06%,4年又248天/14年又283天
鹏扬汇利债券A,004585,74.27亿元（2019-12-31）,1.44%,3.00%,2.91%,6.61%,--,18.33%,焦翠/杨爱斌,1年又357天,14.97%,1年又357天/2年又279天
安信聚利增强债券C,006840,1.31亿元（2019-12-31）,1.16%,4.29%,4.87%,--,--,7.85%,钟光正/王涛/任凭,194天,5.19%,8年又226天/3年又299天/1年又210天
博时宏观回报债券C,050116,7.88亿元（2019-12-31）,0.50%,6.46%,8.33%,12.10%,28.52%,52.49%,王衍胜/王申,1年又354天,26.32%,2年又336天/4年又291天
博时宏观回报债券A/B,050016,23.65亿元（2019-12-31）,0.56%,6.55%,8.57%,12.49%,29.95%,55.87%,王衍胜/王申,1年又354天,27.18%,2年又336天/4年又291天
交银增强收益债券,519729,0.22亿元（2019-12-31）,1.14%,4.26%,4.26%,6.44%,11.98%,59.89%,凌超,358天,6.60%,7年又206天
上投摩根强化回报债券B,372110,0.05亿元（2019-12-31）,1.54%,2.97%,3.28%,6.94%,10.43%,45.21%,陈圆明/唐瑭,113天,3.35%,330天/4年又294天
建信稳定得利债券A,000875,3.25亿元（2019-12-31）,1.43%,3.13%,3.29%,4.73%,18.20%,35.10%,黎颖芳,2年又251天,16.57%,11年又19天
嘉实多利分级债券,160718,0.68亿元（2019-12-31）,1.76%,3.51%,3.93%,5.91%,11.49%,48.01%,王茜,8年又352天,48.01%,16年又41天
财通收益增强债券C,003204,0.09亿元（2019-12-31）,0.56%,4.93%,5.31%,-2.85%,--,22.77%,林洪钧,1年又163天,7.61%,5年又301天
易方达稳健收益债券B,110008,124.16亿元（2019-12-31）,2.84%,5.38%,6.29%,9.23%,24.75%,190.64%,胡剑,8年又9天,128.56%,8年又9天
泰康丰盈债券,002986,9.40亿元（2019-12-31）,1.86%,3.06%,3.94%,6.71%,20.18%,20.19%,陈怡/任慧娟,2年又70天,16.32%,2年又323天/4年又90天
鹏扬汇利债券C,004586,4.64亿元（2019-12-31）,1.40%,2.89%,2.71%,6.19%,--,17.05%,焦翠/杨爱斌,1年又357天,14.07%,1年又357天/2年又279天
易方达稳健收益债券A,110007,32.71亿元（2019-12-31）,2.82%,5.30%,6.12%,8.91%,23.70%,181.02%,胡剑,8年又9天,123.09%,8年又9天
安信聚利增强债券A,006839,3.06亿元（2019-12-31）,1.18%,4.34%,4.98%,--,--,8.03%,钟光正/王涛/任凭,194天,5.29%,8年又226天/3年又299天/1年又210天
建信稳定得利债券C,000876,0.45亿元（2019-12-31）,1.30%,2.96%,3.04%,4.26%,16.68%,32.20%,黎颖芳,2年又251天,15.26%,11年又19天
交银双利债券A/B,519683,1.44亿元（2019-12-31）,0.47%,6.88%,6.35%,7.86%,8.04%,70.97%,唐赟,4年又122天,3.53%,4年又217天
国富强化收益债券C,450006,0.76亿元（2019-12-31）,1.51%,3.57%,3.93%,5.95%,16.21%,85.93%,刘怡敏,11年又82天,85.93%,11年又137天
兴业收益增强债券A,001257,1.62亿元（2019-12-31）,1.77%,5.16%,5.50%,10.80%,19.06%,32.40%,丁进/周鸣,4年又284天,32.40%,4年又284天/10年又31天
国富强化收益债券A,450005,4.79亿元（2019-12-31）,1.52%,3.65%,4.08%,6.25%,17.20%,96.78%,刘怡敏,11年又137天,96.78%,11年又137天
兴业收益增强债券C,001258,1.43亿元（2019-12-31）,1.81%,5.12%,5.29%,10.32%,17.23%,29.30%,丁进/周鸣,4年又284天,29.30%,4年又284天/10年又31天
大成可转债增强债券,090017,0.24亿元（2019-12-31）,7.85%,17.14%,12.70%,16.50%,10.94%,29.00%,李富强,1年又231天,18.99%,3年又160天
财通收益增强债券A,720003,5.21亿元（2019-12-31）,0.58%,5.03%,5.42%,-2.56%,6.39%,32.89%,林洪钧,1年又163天,8.09%,5年又301天
易方达稳健收益债券C,008008,0.42亿元（2019-12-31）,2.81%,5.30%,--,--,--,6.46%,胡剑,136天,6.46%,8年又9天
中海增强收益债券A,395011,1.04亿元（2019-12-31）,1.89%,4.02%,4.81%,6.43%,12.59%,45.43%,王含嫣,319天,7.44%,2年又223天
新华增怡债券A,519162,5.24亿元（2019-12-31）,0.47%,0.29%,1.12%,2.26%,11.67%,48.19%,于泽雨,4年又328天,22.27%,7年又78天
西部利得稳健双利债券A,675011,0.42亿元（2019-12-31）,2.23%,11.83%,14.84%,20.43%,31.87%,43.08%,林静/韩丽楠,2年又343天,32.12%,2年又343天/4年又216天
西部利得稳健双利债券C,675013,0.22亿元（2019-12-31）,2.16%,11.65%,14.46%,19.82%,29.79%,38.09%,林静/韩丽楠,2年又343天,30.15%,2年又343天/4年又216天
招商安庆债券,006650,1.75亿元（2019-12-31）,3.00%,5.35%,6.19%,9.63%,--,9.77%,姚爽/尹晓红,1年又1天,9.62%,3年又95天/2年又334天
国富恒瑞债券A,002361,8.06亿元（2019-12-31）,0.99%,2.08%,2.67%,5.86%,18.01%,26.98%,赵晓东,4年又33天,26.98%,10年又188天
嘉实多元债券A,070015,0.52亿元（2019-12-31）,2.60%,7.06%,7.54%,10.27%,16.01%,98.77%,洪流/王茜,219天,8.48%,4年又293天/16年又41天
上投摩根优信增利债券C,000617,0.04亿元（2019-12-31）,0.08%,0.49%,0.37%,2.00%,5.91%,43.72%,杨鑫/唐瑭,53天,-0.57%,2年又11天/4年又294天
国富恒瑞债券C,002362,0.58亿元（2019-12-31）,1.00%,1.93%,2.45%,5.39%,16.64%,24.92%,赵晓东,4年又33天,24.92%,10年又188天
景顺长城景颐宏利债券A,001920,1.55亿元（2019-12-31）,1.42%,4.82%,5.19%,7.70%,18.39%,21.70%,万梦/成念良,295天,7.89%,4年又248天/4年又88天
工银双债增强债券,164814,1.20亿元（2019-12-31）,5.99%,12.83%,12.72%,17.43%,26.06%,79.72%,李昱/张洋,2年又13天,24.43%,2年又44天/4年又204天
嘉实多元债券B,070016,0.82亿元（2019-12-31）,2.53%,6.98%,7.36%,10.05%,15.02%,91.65%,洪流/王茜,219天,8.30%,4年又293天/16年又41天
建信双息红利债券A,530017,3.85亿元（2019-12-31）,1.95%,4.69%,4.96%,6.42%,9.53%,92.94%,彭紫云/朱虹,235天,6.33%,235天/7年又214天
新华增怡债券C,519163,0.37亿元（2019-12-31）,0.43%,0.19%,0.92%,1.86%,10.45%,51.21%,于泽雨,4年又328天,25.38%,7年又78天
申万菱信稳益宝债券,310508,4.91亿元（2019-12-31）,4.03%,4.58%,3.76%,8.78%,14.89%,75.96%,范磊,24天,3.13%,3年又75天
银华信用双利债券C,180026,0.78亿元（2019-12-31）,2.41%,5.40%,6.82%,10.66%,15.03%,63.75%,孙慧/贾鹏,243天,8.92%,4年又31天/5年又194天
建信稳定丰利债券C,001949,0.24亿元（2019-12-31）,1.37%,3.40%,3.49%,4.96%,17.91%,18.50%,黎颖芳,4年又91天,18.50%,11年又19天
国泰君安君得盛债券,952024,17.02亿元（2019-12-31）,0.95%,1.55%,--,--,--,1.83%,孙驰,164天,1.83%,164天
金鹰添利信用债债券A,002586,0.05亿元（2019-12-31）,2.26%,5.86%,7.01%,9.20%,17.38%,17.50%,樊勇/戴骏,245天,7.50%,1年又147天/3年又139天
工银月月薪定期支付债券C,002492,0.02亿元（2019-12-31）,2.37%,4.76%,5.52%,9.89%,14.86%,16.70%,张洋,275天,12.32%,4年又204天
建信稳定添利债券A,000435,0.17亿元（2019-12-31）,1.74%,4.29%,3.46%,0.17%,9.03%,55.79%,牛兴华,208天,4.76%,5年又97天
招商安盈债券,217024,2.24亿元（2019-12-31）,3.07%,5.79%,6.49%,9.89%,20.39%,66.50%,尹晓红/姚爽,2年又68天,17.63%,2年又334天/3年又95天
华夏债券A/B,001001,4.99亿元（2019-12-31）,2.56%,5.45%,5.35%,7.70%,17.25%,160.99%,何家琪,2年又79天,16.91%,3年又184天
鹏华双债增利债券,000054,4.10亿元（2019-12-31）,2.19%,5.43%,6.96%,7.31%,19.73%,52.73%,刘太阳,1年又149天,15.28%,7年又187天
景顺长城景颐宏利债券C,001921,0.01亿元（2019-12-31）,1.39%,4.66%,4.95%,7.26%,16.93%,16.70%,万梦/成念良,295天,7.56%,4年又248天/4年又88天
金鹰添利信用债债券C,002587,0.09亿元（2019-12-31）,2.27%,5.88%,6.94%,9.13%,16.98%,17.10%,樊勇/戴骏,245天,7.43%,1年又147天/3年又139天
信诚三得益债券B,550005,15.32亿元（2019-12-31）,1.40%,2.84%,2.93%,4.41%,12.96%,75.18%,韩海平/宋海娟,193天,3.48%,9年又177天/6年又132天
华夏债券C,001003,3.64亿元（2019-12-31）,2.50%,5.42%,5.13%,7.40%,16.21%,117.13%,何家琪,2年又79天,16.10%,3年又184天
广发集丰债券A,002711,2.38亿元（2019-12-31）,3.45%,7.24%,7.85%,8.46%,17.54%,17.90%,张芊,130天,8.46%,7年又85天
景顺长城景盛双息收益债券A,002065,0.13亿元（2019-12-31）,0.88%,2.13%,2.68%,3.89%,12.54%,14.90%,何江波,1年又21天,4.74%,1年又22天
交银稳固收益债券,519726,0.70亿元（2019-12-31）,1.07%,3.56%,3.85%,5.78%,13.40%,59.47%,凌超,358天,5.69%,7年又206天
华富恒利债券A,001086,4.17亿元（2019-12-31）,2.90%,4.32%,5.09%,4.22%,9.86%,13.60%,张惠,1年又175天,9.13%,5年又110天
鹏华丰收债券,160612,40.48亿元（2019-12-31）,1.97%,4.99%,6.34%,7.24%,19.44%,105.20%,刘太阳,3年又216天,21.54%,7年又187天
景顺长城景盛双息收益债券C,002066,0.08亿元（2019-12-31）,0.80%,1.99%,2.45%,3.48%,11.12%,12.90%,何江波,1年又21天,4.34%,1年又22天
建信收益增强债券A,530009,0.77亿元（2019-12-31）,0.00%,2.23%,1.73%,0.61%,6.59%,83.68%,李菁,8年又238天,65.47%,12年又128天
交银强化回报债券A/B,519733,0.11亿元（2019-12-31）,1.00%,4.31%,4.21%,5.80%,7.23%,34.32%,凌超,358天,6.10%,7年又206天
融通通瑞债券A/B,000466,0.14亿元（2019-12-31）,2.41%,5.74%,5.94%,2.22%,7.18%,18.75%,朱浩然/何天翔,1年又349天,2.22%,2年又181天/5年又135天
建信稳定添利债券C,000723,0.06亿元（2019-12-31）,1.69%,4.13%,3.24%,-0.37%,7.03%,38.00%,牛兴华,208天,4.53%,5年又97天
国寿安保尊利增强回报债券A,002720,0.90亿元（2019-12-31）,2.33%,4.48%,5.58%,7.75%,12.13%,13.14%,李捷/李一鸣,1年又58天,11.58%,3年又327天/5年又46天
华富恒利债券C,001087,0.00亿元（2019-12-31）,2.73%,2.16%,2.73%,1.58%,6.03%,9.00%,张惠,1年又175天,6.13%,5年又110天
华夏鼎汇债券A,003826,1.11亿元（2019-12-31）,2.98%,4.82%,4.76%,6.70%,14.61%,14.90%,宋洋,1年又81天,8.20%,3年又110天
融通增强收益债券C,001124,0.04亿元（2019-12-31）,2.07%,4.41%,5.22%,8.20%,10.94%,17.50%,王超/余志勇,3年又299天,10.07%,6年又72天/7年又148天
泓德裕康债券A,002738,14.64亿元（2019-12-31）,1.93%,4.16%,4.77%,10.50%,24.69%,23.32%,毛静平/李倩,1年又177天,18.46%,1年又177天/4年又78天
融通增强收益债券A,000142,0.44亿元（2019-12-31）,2.10%,4.50%,5.41%,8.83%,14.86%,42.91%,王超/余志勇,3年又299天,14.60%,6年又72天/7年又148天
华商稳健双利债券A,630007,0.38亿元（2019-12-31）,1.07%,6.13%,7.19%,8.63%,15.24%,70.22%,张永志,7年又31天,57.32%,9年又213天
工银增强收益债券A,485105,5.05亿元（2019-12-31）,2.03%,4.39%,4.29%,1.82%,6.65%,122.37%,张略钊/杜海涛,1年又192天,4.64%,2年又142天/14年又184天
工银增强收益债券B,485005,2.92亿元（2019-12-31）,2.00%,4.29%,4.09%,1.41%,5.36%,111.41%,张略钊/杜海涛,1年又192天,3.99%,2年又142天/14年又184天
国寿安保尊利增强回报债券C,002721,0.01亿元（2019-12-31）,2.34%,4.39%,5.39%,7.36%,10.99%,11.77%,李捷/李一鸣,1年又58天,11.21%,3年又327天/5年又46天
华商稳健双利债券B,630107,0.41亿元（2019-12-31）,0.97%,6.00%,6.95%,8.14%,13.76%,63.23%,张永志,7年又31天,52.41%,9年又213天
诺安增利债券A,320008,0.20亿元（2019-12-31）,4.95%,14.45%,14.87%,13.54%,13.87%,77.25%,裴禹翔,4年又17天,8.59%,4年又31天
农银汇理可转债债券,007106,0.20亿元（2019-12-31）,7.01%,14.60%,13.19%,--,--,18.00%,周宇,278天,18.00%,1年又245天
富国宝利增强债券,005078,2.03亿元（2019-12-31）,1.80%,2.25%,1.62%,5.46%,--,13.20%,陈斯扬,354天,5.08%,1年又354天
华夏鼎汇债券C,003827,0.00亿元（2019-12-31）,2.96%,4.73%,4.60%,6.37%,13.57%,13.82%,宋洋,1年又81天,7.80%,3年又110天
国投瑞银优化增强债券A/B,121012,13.59亿元（2019-12-31）,1.83%,5.05%,5.98%,5.77%,21.50%,99.12%,蔡玮菁/董晗,1年又34天,8.10%,5年又6天/8年又232天
诺安优化收益债券,320004,4.92亿元（2019-12-31）,3.44%,10.50%,9.57%,11.86%,28.40%,143.83%,谢志华,6年又71天,75.11%,8年又322天
金元顺安桉盛债券A,004093,1.45亿元（2019-12-31）,2.41%,3.25%,3.46%,6.97%,--,16.31%,郭建新,191天,3.64%,3年又43天
东方双债添利债券C,400029,0.23亿元（2019-12-31）,3.86%,6.24%,6.43%,6.48%,10.96%,61.79%,杨贵宾/许文波,114天,6.20%,3年又224天/4年又65天
天治稳健双盈债券,350006,4.56亿元（2019-12-31）,0.90%,0.16%,0.52%,1.25%,10.07%,99.56%,王洋,1年又3天,1.16%,6年又89天
华夏双债债券C,000048,0.41亿元（2019-12-31）,4.63%,10.83%,11.09%,14.64%,23.85%,67.74%,柳万军,4年又236天,29.42%,6年又68天
泰康裕泰债券A,006207,5.68亿元（2019-12-31）,2.22%,3.54%,4.66%,--,--,7.04%,陈怡/任翀,351天,7.01%,2年又323天/3年又350天
天治可转债增强债券A,000080,1.11亿元（2019-12-31）,2.93%,9.08%,7.91%,15.45%,25.33%,40.50%,王洋,1年又3天,15.16%,6年又89天
易方达裕丰回报债券,000171,77.65亿元（2019-12-31）,2.11%,4.77%,5.47%,9.76%,29.72%,89.00%,张雅君/张清华,2年又223天,24.83%,5年又233天/6年又76天
东方双债添利债券A,400027,3.91亿元（2019-12-31）,3.89%,6.34%,6.62%,6.80%,12.13%,65.05%,杨贵宾/许文波,114天,6.33%,3年又224天/4年又65天
泰康裕泰债券C,006208,0.00亿元（2019-12-31）,2.20%,3.50%,4.61%,--,--,6.93%,陈怡/任翀,351天,6.90%,2年又323天/3年又350天
天治可转债增强债券C,000081,1.38亿元（2019-12-31）,2.85%,8.90%,7.70%,14.92%,23.85%,37.10%,王洋,1年又3天,14.63%,6年又89天
华商信用增强债券A,001751,0.09亿元（2019-12-31）,1.24%,0.45%,0.78%,3.09%,-15.89%,-10.00%,李海宝,2年又164天,-15.57%,2年又220天
中欧双利债券A,002961,18.78亿元（2019-12-31）,2.19%,4.71%,6.12%,8.82%,19.09%,20.16%,王慧杰/蒋雯文/黄华,201天,6.90%,4年又66天/2年又37天/2年又349天
农银增强收益债券A,660009,0.28亿元（2019-12-31）,2.15%,4.60%,4.69%,7.13%,15.44%,75.95%,周宇/史向明,1年又245天,11.46%,1年又245天/11年又121天
中欧双利债券C,002962,1.34亿元（2019-12-31）,2.14%,4.61%,5.97%,8.44%,17.72%,18.66%,王慧杰/蒋雯文/黄华,201天,6.74%,4年又66天/2年又37天/2年又349天
华商信用增强债券C,001752,0.03亿元（2019-12-31）,1.26%,0.45%,0.68%,2.79%,-16.84%,-11.60%,李海宝,2年又164天,-16.37%,2年又220天
富荣富安债券C,005174,0.00亿元（2019-12-31）,2.48%,9.35%,8.94%,9.75%,--,15.82%,吕晓蓉,1年又339天,15.82%,2年又244天
农银增强收益债券C,660109,0.22亿元（2019-12-31）,2.12%,4.52%,4.54%,6.81%,14.33%,70.72%,周宇/史向明,1年又245天,10.87%,1年又245天/11年又121天
富荣富安债券A,005173,0.02亿元（2019-12-31）,2.51%,9.46%,9.20%,8.45%,--,14.92%,吕晓蓉,1年又339天,14.92%,2年又244天
易方达增强回报债券A,110017,43.95亿元（2019-12-31）,1.63%,3.83%,4.14%,10.81%,24.16%,177.79%,张雅君/王晓晨,5年又233天,77.26%,5年又233天/8年又207天
易方达增强回报债券B,110018,15.89亿元（2019-12-31）,1.56%,3.71%,3.94%,10.32%,22.63%,163.99%,张雅君/王晓晨,5年又233天,73.22%,5年又233天/8年又207天
中银双利债券A,163811,16.70亿元（2019-12-31）,2.62%,5.47%,5.98%,8.79%,18.18%,77.26%,奚鹏洲,5年又68天,33.78%,9年又295天
中银双利债券B,163812,7.79亿元（2019-12-31）,2.55%,5.32%,5.76%,8.34%,17.02%,71.44%,奚鹏洲,5年又68天,31.37%,9年又295天
前海联合添利债券C,003181,1.42亿元（2019-12-31）,1.60%,2.18%,1.63%,7.11%,7.99%,9.43%,黄浩东/敬夏玺/林材,81天,1.99%,81天/3年又202天/6年又65天
金鹰持久增利债券(LOF)C,162105,3.05亿元（2019-12-31）,5.81%,11.77%,12.63%,21.72%,16.85%,79.60%,林龙军,1年又240天,22.22%,1年又295天
工银添颐债券A,485114,3.39亿元（2019-12-31）,1.64%,3.43%,4.12%,3.77%,7.52%,117.20%,景晓达/宋炳珅/杜海涛,1年又136天,9.42%,1年又136天/8年又24天/14年又184天
华富安鑫债券,000028,0.60亿元（2019-12-31）,2.85%,5.41%,6.15%,9.84%,13.22%,54.31%,张惠,1年又175天,11.70%,5年又110天
工银月月薪定期支付债券A,000236,5.25亿元（2019-12-31）,2.33%,4.84%,5.57%,10.09%,15.74%,66.90%,张洋,275天,12.54%,4年又204天
中银招利债券A,007752,24.77亿元（2019-12-31）,2.02%,3.35%,--,--,--,4.13%,陈玮,162天,4.13%,5年又68天
前海联合添利债券A,003180,0.02亿元（2019-12-31）,1.63%,2.27%,1.83%,2.97%,4.68%,6.21%,黄浩东/敬夏玺/林材,81天,2.08%,81天/3年又202天/6年又65天
中银招利债券C,007753,1.06亿元（2019-12-31）,1.99%,3.26%,--,--,--,3.95%,陈玮,162天,3.95%,5年又68天
金鹰持久增利债券(LOF)E,004267,1.09亿元（2019-12-31）,5.82%,11.87%,12.84%,22.28%,19.19%,28.83%,林龙军,1年又240天,23.91%,1年又295天
上投摩根优信增利债券A,000616,2.65亿元（2019-12-31）,0.00%,0.48%,0.44%,2.33%,7.09%,47.04%,杨鑫/唐瑭,53天,-0.56%,2年又11天/4年又294天
中融融信双盈C,003335,0.38亿元（2019-12-31）,1.54%,3.82%,4.87%,5.90%,1.12%,-1.51%,朱柏蓉/解静,298天,6.10%,1年又37天/5年又83天
国开睿富债券,005298,0.24亿元（2019-12-31）,2.74%,8.20%,8.46%,11.34%,--,12.10%,方龙/王婷婷,332天,10.89%,338天/4年又58天
工银添颐债券B,485014,2.09亿元（2019-12-31）,1.63%,3.37%,3.89%,3.31%,6.03%,105.80%,景晓达/宋炳珅/杜海涛,1年又136天,8.77%,1年又136天/8年又24天/14年又184天
大摩多元收益债券A,233012,18.14亿元（2019-12-31）,1.73%,5.44%,5.94%,11.01%,20.37%,99.70%,李轶,7年又193天,99.70%,11年又118天
万家家瑞债券A,004571,1.94亿元（2019-12-31）,1.22%,5.18%,4.99%,6.78%,--,15.68%,尹诚庸,101天,5.61%,4年又219天
万家家瑞债券C,004572,0.17亿元（2019-12-31）,1.18%,5.08%,4.78%,6.36%,--,14.60%,尹诚庸,101天,5.50%,4年又219天
长江可转债债券A,006618,0.07亿元（2019-12-31）,2.09%,10.67%,9.87%,13.18%,--,18.15%,漆志伟,1年又73天,18.15%,3年又142天
中融融信双盈A,003334,0.26亿元（2019-12-31）,1.57%,3.93%,5.08%,6.33%,2.32%,-0.21%,朱柏蓉/解静,298天,6.45%,1年又37天/5年又83天
信诚三得益债券A,550004,3.72亿元（2019-12-31）,1.45%,2.84%,3.11%,4.83%,14.38%,84.39%,韩海平/宋海娟,193天,3.56%,9年又177天/6年又132天
银华信用双利债券A,180025,1.78亿元（2019-12-31）,2.39%,5.44%,7.03%,11.10%,16.32%,69.32%,孙慧/贾鹏,243天,9.20%,4年又31天/5年又194天
金元顺安丰祥债券,620009,1.71亿元（2019-12-31）,3.70%,5.28%,6.04%,9.39%,16.42%,40.70%,周博洋,59天,3.16%,2年又41天
长江可转债债券C,006619,0.47亿元（2019-12-31）,2.06%,10.56%,9.64%,12.86%,--,17.62%,漆志伟,1年又73天,17.62%,3年又142天
泰达宏利聚利债券(LOF),162215,0.43亿元（2019-12-31）,2.58%,5.30%,5.40%,7.66%,14.17%,75.22%,杜磊,45天,0.96%,2年又235天
鹏华丰盛债券,206008,33.77亿元（2019-12-31）,2.09%,5.00%,6.43%,7.16%,18.06%,61.95%,刘太阳,3年又137天,18.16%,7年又187天
大摩多元收益债券C,233013,7.95亿元（2019-12-31）,1.74%,5.35%,5.75%,10.53%,18.83%,93.10%,李轶,7年又193天,93.10%,11年又118天
海富通稳固收益债券,519030,6.17亿元（2019-12-31）,2.10%,3.56%,3.56%,7.42%,14.23%,73.02%,杜晓海/陈轶平,1年又333天,16.07%,3年又259天/6年又192天
东方强化收益债券,400016,2.86亿元（2019-12-31）,1.64%,3.47%,3.16%,5.84%,16.18%,51.51%,许文波,312天,5.80%,4年又65天
工银瑞信添慧债券A,006738,2.33亿元（2019-12-31）,2.31%,4.58%,5.07%,--,--,7.63%,郭雪松/欧阳凯/何秀红,138天,5.39%,173天/11年又7天/9年又28天
